-1.53935,171.2,81.15
-1.53795,170.73,80.69
-1.53575,170.27,80.23
-1.5341,169.82,79.77
-1.53324,169.37,79.32
-1.53071,168.92,78.87
-1.53092,168.48,78.43
-1.52738,168.04,78
-1.52387,167.61,77.56
-1.52416,167.18,77.14
-1.52244,166.76,76.72
-1.52136,166.35,76.3
-1.52081,165.94,75.89
-1.51921,165.53,75.48
-1.51888,165.13,75.08
-1.51738,164.74,74.69
-1.51635,164.35,74.3
-1.51382,163.97,73.92
-1.51259,163.59,73.54
-1.5218,163.22,73.17
-1.51371,162.86,72.81
-1.50768,162.5,72.45
-1.50989,162.15,72.1
-1.51271,161.81,71.76
-1.50898,161.47,71.42
-1.51469,161.14,71.09
-1.51073,160.81,70.77
-1.51799,160.5,70.45
-1.51285,160.18,70.14
-1.51061,159.88,69.83
-1.51049,159.58,69.54
-1.51032,159.29,69.25
-1.51397,159.01,68.96
-1.51489,158.73,68.68
-1.50345,158.46,68.41
-1.51298,158.2,68.15
-1.51047,157.94,67.9
-1.51114,157.69,67.65
-1.51075,157.45,67.4
-1.33292,157.22,67.17
-1.50704,156.99,66.94
-1.51434,156.77,66.72
-1.51587,156.55,66.51
-1.59297,180,89.95
-1.58895,179.45,89.47
-1.58298,178.91,88.93
-1.58193,178.37,88.4
-1.57484,177.84,87.86
-1.57087,177.31,87.34
-1.56918,176.79,86.82
-1.56494,176.28,86.3
-1.55958,175.76,85.79
-1.55408,175.26,85.28
-1.5515,174.76,84.78
-1.5477,174.26,84.29
-1.54632,173.77,83.8
-1.54168,173.28,83.31
-1.54023,172.8,82.83
-1.53435,172.32,82.35
-1.53562,171.85,81.88
-1.53163,171.38,81.41
-1.52895,170.92,80.95
-1.52627,170.46,80.49
-1.52407,170,80.03
-1.52135,169.55,79.58
-1.51699,169.11,79.14
-1.51797,168.66,78.69
-1.51178,168.22,78.25
-1.51315,167.79,77.82
-1.51027,167.36,77.39
-1.5087,166.93,76.96
-1.5072,166.5,76.54
-1.50473,166.08,76.11
-1.50207,165.66,75.7
-1.5045,165.25,75.28
-1.49396,164.84,74.87
-1.49546,164.43,74.46
-1.49385,164.02,74.06
-1.488,163.62,73.65
-1.4931,163.22,73.25
-1.4884,162.82,72.85
-1.48401,162.42,72.46
-1.4868,162.02,72.06
-1.48638,161.63,71.67
-1.48368,161.24,71.28
-1.47849,160.85,70.89
-1.47178,160.46,70.5
-1.47186,160.07,70.11
-1.47065,159.69,69.73
-1.28521,159.3,69.34
-1.47485,158.92,68.96
-1.47134,158.53,68.57
-1.47392,158.15,68.19
-1.28618,157.76,67.81
-1.46819,157.38,67.42
-1.46586,157,67.04
-1.47145,156.61,66.65
-1.28724,156.23,66.27
-1.29452,155.84,65.88
-1.28491,155.45,65.49
-1.29218,155.06,65.11
-1.29426,154.67,64.71
-1.28301,154.28,64.32
-1.27725,153.88,63.93
-1.59031,180,89.95
-1.57718,179.41,89.38
-1.57453,178.82,88.79
-1.57273,178.22,88.19
-1.56948,177.61,87.58
-1.56979,177,86.97
-1.56753,176.39,86.36
-1.56834,175.77,85.74
-1.56512,175.14,85.12
-1.56313,174.51,84.49
-1.55367,173.88,83.85
-1.55513,173.24,83.21
-1.55479,172.59,82.57
-1.55282,171.94,81.92
-1.55342,171.29,81.26
-1.55273,170.63,80.6
-1.55274,169.96,79.94
-1.55025,169.29,79.27
-1.55033,168.61,78.59
-1.54709,167.93,77.91
-1.54745,167.25,77.23
-1.54236,166.56,76.54
-1.5438,165.87,75.84
-1.54198,165.17,75.15
-1.5404,164.46,74.44
-1.53933,163.76,73.73
-1.53788,163.04,73.02
-1.53669,162.33,72.31
-1.53728,161.61,71.59
-1.54339,160.88,70.86
-1.54404,160.15,70.13
-1.54152,159.42,69.4
-1.54073,158.68,68.67
-1.55516,157.94,67.93
-1.54996,157.2,67.18
-1.56545,156.45,66.44
-1.38067,155.71,65.69
-1.38943,154.95,64.94
-1.57406,154.2,64.18
