-1.1038,171.22,82.22
-1.10492,170.74,82.07
-1.10444,170.26,81.9
-1.10547,169.78,81.71
-1.10699,169.31,81.49
-1.10845,168.83,81.26
-1.10752,168.36,81.02
-1.1122,167.9,80.76
-1.11143,167.43,80.49
-1.11093,166.97,80.21
-1.11249,166.52,79.91
-1.11135,166.06,79.61
-1.11387,165.61,79.31
-1.11351,165.17,79
-1.1143,164.73,78.68
-1.11402,164.29,78.36
-1.11467,163.85,78.04
-0.95718,163.42,77.71
-1.11722,163,77.38
-1.11627,162.58,77.06
-1.11789,162.16,76.73
-1.11931,161.75,76.4
-1.12135,161.35,76.07
-1.1167,160.94,75.75
-1.11716,160.55,75.43
-1.11848,160.16,75.1
-1.11706,159.77,74.78
-1.11664,159.39,74.47
-1.11744,159.02,74.15
-1.12072,158.65,73.84
-1.1194,158.28,73.53
-1.11852,157.92,73.23
-1.12015,157.57,72.93
-1.11918,157.22,72.63
-1.12022,156.88,72.34
-1.11955,156.55,72.05
-1.12551,156.22,71.77
-1.12016,155.89,71.49
-1.12075,155.57,71.21
-1.12199,155.26,70.94
-1.12141,154.96,70.68
-1.12263,154.66,70.42
-1.12361,154.36,70.16
-1.08806,180,80.36
-1.09207,179.44,79.91
-1.10746,178.9,79.45
-1.10899,178.35,78.98
-1.1118,177.82,78.51
-1.11189,177.29,78.04
-1.10873,176.76,77.56
-1.11343,176.24,77.09
-1.11337,175.73,76.61
-1.11255,175.23,76.14
-1.11161,174.73,75.66
-1.11274,174.23,75.19
-1.11102,173.74,74.72
-1.10845,173.26,74.25
-1.11097,172.78,73.79
-1.10733,172.31,73.32
-1.10794,171.85,72.86
-1.10524,171.39,72.41
-1.10412,170.93,71.95
-1.09963,170.48,71.5
-1.10067,170.04,71.06
-1.09833,169.6,70.62
-1.09616,169.16,70.18
-1.09323,168.74,69.74
-0.95868,168.31,69.31
-1.08936,167.89,68.88
-1.08884,167.48,68.45
-1.08389,167.07,68.03
-1.08776,166.66,67.62
-1.08924,166.26,67.2
-1.09056,165.86,66.79
-1.09073,165.47,66.38
-1.39033,165.08,65.98
-1.4084,164.7,65.58
-1.38591,164.31,65.18
-1.35966,163.94,64.79
-1.33774,163.56,64.4
-1.31707,163.19,64.01
-1.27699,162.83,63.62
-1.31256,162.46,63.24
-1.31024,162.1,62.86
-1.27568,161.74,62.48
-1.68073,161.39,62.11
-1.67041,161.03,61.73
-1.6774,160.68,61.36
-1.61497,160.33,61
-1.63268,159.99,60.63
-1.66271,159.64,60.27
-1.65815,159.3,59.9
-1.59363,158.95,59.54
-1.65322,158.61,59.18
-1.644,158.27,58.83
-1.633,157.93,58.47
-1.62282,157.6,58.11
-1.63207,157.26,57.76
-1.5905,156.92,57.4
-1.51989,156.58,57.05
-1.61552,156.24,56.69
-1.61018,155.9,56.34
-1.60475,155.56,55.98
-1.58892,155.21,55.63
-1.09122,180,80.36
-1.09616,179.4,80.85
-1.09632,178.8,81.34
-1.1655,178.19,81.81
-1.1006,177.58,82.25
-1.10631,176.96,82.68
-1.10952,176.33,83.07
-1.11113,175.7,83.42
-1.11189,175.06,83.73
-1.11291,174.41,83.98
-1.11314,173.76,84.17
-1.11704,173.11,84.28
-1.12128,172.45,84.31
-1.12117,171.78,84.26
-1.12028,171.1,84.13
-1.11957,170.42,83.91
-1.12192,169.74,83.63
-1.1247,169.05,83.27
-1.12645,168.35,82.86
-1.12618,167.65,82.4
-1.12962,166.94,81.9
-1.13142,166.22,81.36
-1.1345,165.51,80.78
-1.13493,164.78,80.18
-1.13828,164.05,79.56
-1.13961,163.32,78.92
-1.1426,162.58,78.25
-1.14428,161.83,77.58
-1.14695,161.08,76.88
-1.14888,160.33,76.18
-1.152,159.57,75.46
-1.15477,158.81,74.73
-1.15822,158.04,74
-1.16163,157.27,73.25
-1.16651,156.5,72.5
-1.16677,155.72,71.74
-1.17396,154.94,70.97
-1.17505,154.15,70.2
-1.18103,153.36,69.42
-1.18225,152.57,68.64
-1.18414,151.78,67.85
-1.18849,150.99,67.06
-1.19259,150.19,66.26
-1.19439,149.39,65.46
-1.19249,148.59,64.66
-1.20309,147.79,63.85
-1.20485,146.99,63.05
-1.20869,146.18,62.24
-1.42753,145.38,61.43
-1.62368,144.57,60.62
-1.46754,143.77,59.8
-1.45921,142.96,58.99
-1.61953,142.16,58.18
-1.61406,141.36,57.36
-1.6044,140.56,56.55
-1.46276,139.76,55.73
-1.43397,138.96,54.92
-1.58639,138.16,54.11
-1.58521,137.36,53.3
-1.415,136.57,52.5
-1.56404,135.78,51.69
-1.09361,180,80.36
-1.09118,179.42,80.83
-1.09163,178.84,81.28
-1.09568,178.25,81.72
-1.09959,177.65,82.14
-1.106,177.05,82.53
-1.1049,176.44,82.9
-1.10908,175.82,83.23
-1.1103,175.2,83.51
-1.11207,174.57,83.74
-1.11318,173.94,83.91
-1.11252,173.3,84.01
-1.11302,172.66,84.04
-1.11493,172,83.99
-1.11745,171.35,83.87
-1.117,170.68,83.67
-1.11933,170.01,83.41
-1.12244,169.33,83.08
-1.1204,168.65,82.69
-1.12481,167.97,82.26
-1.12655,167.27,81.78
-1.12826,166.57,81.27
-1.12783,165.87,80.73
-1.13544,165.16,80.15
-1.13423,164.44,79.55
-1.13449,163.72,78.93
-1.139,163,78.3
-1.13626,162.27,77.64
-1.14395,161.53,76.97
-1.14437,160.79,76.29
-1.14732,160.05,75.59
-1.14935,159.3,74.89
-1.15263,158.55,74.17
-1.15602,157.79,73.45
-1.15868,157.03,72.71
-1.16291,156.27,71.97
-1.16351,155.51,71.22
-1.16823,154.74,70.47
-1.1708,153.96,69.71
-1.17409,153.19,68.95
-1.1762,152.41,68.18
-1.17839,151.63,67.4
-1.18404,150.85,66.63
-2.89747,150.07,65.85
-1.18813,149.28,65.06
-1.19384,148.5,64.27
-1.04726,147.71,63.49
-1.37672,146.92,62.7
-1.43608,146.14,61.9
-1.43726,145.35,61.11
-1.60014,144.56,60.32
-1.59401,143.77,59.52
-1.58222,142.99,58.73
-1.57701,142.2,57.93
-1.41309,141.42,57.14
-1.56475,140.63,56.35
-1.55739,139.85,55.55
-1.3934,139.07,54.76
-1.39308,138.3,53.97
-1.38486,137.52,53.19
-1.38177,136.75,52.4
