-1.14697,171.2,81.15
-1.23872,170.74,80.69
-1.24304,170.28,80.23
-1.24623,169.82,79.78
-1.24866,169.37,79.32
-1.25217,168.92,78.88
-1.25506,168.48,78.44
-1.25758,168.05,78
-1.26137,167.61,77.57
-1.26655,167.19,77.14
-1.26755,166.77,76.72
-1.27106,166.35,76.3
-1.27449,165.94,75.89
-1.27722,165.53,75.49
-1.28184,165.13,75.09
-1.28583,164.74,74.69
-1.29134,164.35,74.31
-1.29576,163.97,73.92
-1.30234,163.59,73.55
-1.31125,163.22,73.18
-1.31813,162.86,72.82
-1.32403,162.5,72.46
-1.33086,162.15,72.11
-1.33765,161.81,71.76
-1.33631,161.47,71.43
-1.33945,161.14,71.1
-1.35551,160.82,70.77
-1.35845,160.5,70.45
-1.36567,160.19,70.14
-1.3679,159.88,69.84
-1.34999,159.59,69.54
-1.37258,159.3,69.25
-1.37403,159.01,68.97
-1.35616,158.73,68.69
-1.35899,158.46,68.42
-1.37581,158.2,68.16
-1.37768,157.95,67.9
-1.35833,157.7,67.65
-1.38023,157.46,67.41
-1.37772,157.22,67.17
-1.37685,156.99,66.95
-1.36385,156.77,66.73
-1.3642,156.56,66.51
-1.22764,180,89.94
-1.2277,179.45,89.41
-1.22696,178.91,88.87
-1.22702,178.38,88.34
-3.11483,177.85,87.81
-1.10727,177.33,87.28
-1.22291,176.81,86.77
-1.22225,176.29,86.25
-1.22217,175.79,85.74
-1.10469,175.28,85.24
-1.22118,174.78,84.74
-1.22022,174.29,84.25
-2.73824,173.8,83.76
-1.2204,173.32,83.28
-1.22339,172.84,82.8
-1.21954,172.37,82.33
-1.21626,171.9,81.86
-1.21308,171.43,81.4
-1.0932,170.97,80.94
-1.20531,170.52,80.48
-1.20118,170.07,80.03
-1.19726,169.62,79.58
-1.19174,169.17,79.14
-1.18816,168.74,78.7
-1.18299,168.3,78.26
-1.17792,167.87,77.83
-1.17219,167.44,77.41
-1.16618,167.02,76.98
-1.1609,166.6,76.56
-1.15724,166.18,76.15
-1.15114,165.77,75.73
-1.14501,165.35,75.32
-1.13965,164.95,74.91
-1.13434,164.54,74.51
-1.12678,164.14,74.11
-1.12003,163.74,73.71
-1.11368,163.34,73.31
-1.10614,162.95,72.92
-1.09844,162.56,72.53
-1.09095,162.17,72.14
-1.08253,161.78,71.75
-1.07323,161.39,71.36
-1.0638,161.01,70.98
-1.05578,160.62,70.6
-1.04759,160.24,70.22
-1.03865,159.86,69.84
-1.03046,159.48,69.46
-1.02267,159.1,69.08
-1.01468,158.72,68.7
-1.00786,158.34,68.32
-0.91311,157.97,67.94
-0.99539,157.59,67.57
-0.99042,157.21,67.19
-0.98647,156.83,66.81
-0.98132,156.45,66.43
-0.97775,156.07,66.05
-0.886,155.69,65.67
-0.88073,155.31,65.29
-0.96354,154.92,64.9
-0.95991,154.53,64.52
-0.86708,154.15,64.13
-1.22844,180,89.94
-1.22828,179.41,89.45
-1.22841,178.82,88.86
-1.22791,178.22,88.26
-1.2297,177.62,87.66
-1.22993,177.01,87.05
-1.23008,176.4,86.44
-1.11447,175.78,85.82
-1.23089,175.15,85.2
-1.23157,174.53,84.57
-1.23226,173.89,83.93
-1.23276,173.25,83.3
-1.23064,172.61,82.65
-1.23335,171.96,82
-1.23603,171.31,81.35
-1.24087,170.65,80.69
-1.24467,169.99,80.03
-1.25232,169.32,79.36
-1.25797,168.64,78.69
-1.26472,167.96,78.01
-1.27155,167.28,77.32
-1.27877,166.59,76.64
-1.28531,165.9,75.94
-1.2918,165.2,75.25
-1.29806,164.5,74.54
-1.30856,163.79,73.84
-1.31916,163.08,73.13
-1.32949,162.37,72.41
-1.33983,161.65,71.69
-1.34921,160.92,70.97
-1.35808,160.19,70.24
-1.36134,159.46,69.51
-1.36571,158.73,68.78
-1.37291,157.99,68.04
-1.37412,157.25,67.3
-1.37841,156.5,66.55
-1.38127,155.75,65.8
-1.38452,155,65.05
-1.38906,154.25,64.3
-1.39151,153.49,63.54
-1.3952,152.74,62.78
-1.39862,151.97,62.02
-1.40176,151.21,61.26
-1.40524,150.45,60.5
-1.40862,149.68,59.73
-1.41217,148.91,58.96
-1.28293,148.15,58.2
-1.28667,147.38,57.43
-1.4222,146.61,56.66
-1.2935,145.84,55.89
-1.29519,145.06,55.12
-1.29925,144.29,54.34
-1.31,143.52,53.57
-1.31509,142.75,52.8
-1.31734,141.98,52.03
-1.31976,141.22,51.27
-1.31814,140.45,50.5
-1.31618,139.68,49.73
-1.31473,138.92,48.97
-1.31485,138.15,48.21
-1.3101,137.39,47.45
-1.22791,180,89.94
-1.22778,179.43,89.47
-1.11402,178.86,88.9
-1.22901,178.28,88.32
-1.22965,177.7,87.74
-1.23032,177.11,87.15
-1.66853,176.51,86.56
-1.23147,175.91,85.96
-1.23152,175.31,85.35
-1.23153,174.7,84.74
-1.23236,174.08,84.13
-1.23267,173.46,83.51
-1.23201,172.84,82.88
-1.23137,172.2,82.25
-1.23372,171.57,81.61
-1.23746,170.93,80.97
-1.24166,170.28,80.32
-1.24612,169.63,79.67
-1.25215,168.97,79.02
-1.25934,168.31,78.35
-1.26415,167.64,77.69
-1.27093,166.97,77.02
-1.27824,166.29,76.34
-1.2834,165.61,75.66
-1.28959,164.93,74.97
-1.29872,164.24,74.28
-1.30625,163.54,73.59
-1.31783,162.84,72.89
-1.32904,162.14,72.19
-1.33999,161.43,71.48
-1.35575,160.72,70.77
-1.3564,160.01,70.05
-1.36158,159.29,69.34
-1.36662,158.57,68.61
-1.37109,157.84,67.89
-1.37535,157.11,67.16
-1.37975,156.38,66.43
-1.38902,155.65,65.7
-1.38694,154.91,64.96
-1.39234,154.17,64.22
-1.39545,153.43,63.48
-1.3974,152.69,62.74
-1.40127,151.94,62
-1.40483,151.2,61.25
-1.4076,150.45,60.5
-1.41043,149.7,59.75
-1.41334,148.95,59
-1.41625,148.2,58.25
-1.28927,147.45,57.5
-1.29104,146.7,56.75
-1.29247,145.95,56
-1.29515,145.2,55.25
-1.29732,144.45,54.5
-1.86346,143.7,53.75
-1.30403,142.95,53
-1.30633,142.2,52.26
-1.30461,141.46,51.51
-1.30627,140.71,50.77
-1.30056,139.97,50.02
-1.29856,139.23,49.28
-1.29276,138.49,48.55
