-1.32153,103,138.11,-54.68,,,,,,,,,,
-1.33577,104,137.44,-55.08,,,,,,,,,,
-1.34146,105,136.77,-55.47,,,,,,,,,,
-1.34664,106,136.08,-55.85,,,,,,,,,,
-1.35136,107,135.38,-56.21,,,,,,,,,,
-1.35375,108,134.68,-56.57,,,,,,,,,,
-1.35506,109,133.97,-56.91,,,,,,,,,,
-1.35741,110,133.25,-57.24,,,,,,,,,,
-1.35277,111,132.52,-57.55,,,,,,,,,,
-1.35106,112,131.79,-57.84,,,,,,,,,,
-1.34757,113,131.06,-58.12,,,,,,,,,,
-1.3388,114,130.32,-58.37,,,,,,,,,,
-1.33938,115,129.58,-58.61,,,,,,,,,,
-1.34325,116,128.83,-58.82,,,,,,,,,,
-1.34492,117,128.09,-59.01,,,,,,,,,,
-1.34503,118,127.34,-59.18,,,,,,,,,,
-1.33959,119,126.6,-59.33,,,,,,,,,,
-1.34008,120,125.85,-59.45,,,,,,,,,,
-1.62374,0,180,-54.16,,,,,,,,,,
-1.62828,1,179.52,-53.8,,,,,,,,,,
-1.62737,2,179.04,-53.44,,,,,,,,,,
-1.62189,3,178.57,-53.09,,,,,,,,,,
-1.61518,4,178.1,-52.74,,,,,,,,,,
-1.6174,5,177.64,-52.4,,,,,,,,,,
-1.61656,6,177.19,-52.07,,,,,,,,,,
-1.60822,7,176.75,-51.74,,,,,,,,,,
-1.60768,8,176.31,-51.42,,,,,,,,,,
-1.59643,9,175.87,-51.11,,,,,,,,,,
-1.5983,10,175.45,-50.81,,,,,,,,,,
-1.58791,11,175.02,-50.51,,,,,,,,,,
-1.58777,12,174.61,-50.21,,,,,,,,,,
-1.58529,13,174.2,-49.93,,,,,,,,,,
-1.58393,14,173.8,-49.65,,,,,,,,,,
-1.58324,15,173.4,-49.38,,,,,,,,,,
-1.57832,16,173.01,-49.11,,,,,,,,,,
-1.57544,17,172.63,-48.85,,,,,,,,,,
-1.57683,18,172.25,-48.6,,,,,,,,,,
-1.57308,19,171.88,-48.36,,,,,,,,,,
-1.56883,20,171.51,-48.13,,,,,,,,,,
-1.56686,21,171.15,-47.9,,,,,,,,,,
-1.56336,22,170.8,-47.68,,,,,,,,,,
-1.56239,23,170.45,-47.46,,,,,,,,,,
-1.55804,24,170.1,-47.26,,,,,,,,,,
-1.55476,25,169.77,-47.06,,,,,,,,,,
-1.55672,26,169.43,-46.87,,,,,,,,,,
-1.55362,27,169.11,-46.69,,,,,,,,,,
-1.55377,28,168.79,-46.51,,,,,,,,,,
-1.55163,29,168.47,-46.34,,,,,,,,,,
-1.54919,30,168.16,-46.18,,,,,,,,,,
-1.55093,31,167.86,-46.03,,,,,,,,,,
-1.54828,32,167.56,-45.89,,,,,,,,,,
-1.54637,33,167.26,-45.76,,,,,,,,,,
-1.5497,34,166.97,-45.63,,,,,,,,,,
-1.54551,35,166.69,-45.51,,,,,,,,,,
-1.54608,36,166.41,-45.4,,,,,,,,,,
-1.54202,37,166.13,-45.3,,,,,,,,,,
-1.54067,38,165.86,-45.2,,,,,,,,,,
-1.54113,39,165.6,-45.12,,,,,,,,,,
-1.53789,40,165.33,-45.04,,,,,,,,,,
-1.54011,41,165.08,-44.97,,,,,,,,,,
-1.53736,42,164.82,-44.91,,,,,,,,,,
-1.52862,43,164.57,-44.86,,,,,,,,,,
-1.55031,44,164.33,-44.82,,,,,,,,,,
-1.53405,45,164.09,-44.78,,,,,,,,,,
-1.51824,46,163.85,-44.76,,,,,,,,,,
-1.53291,47,163.61,-44.74,,,,,,,,,,
-1.53222,48,163.38,-44.74,,,,,,,,,,
-1.53431,49,163.15,-44.74,,,,,,,,,,
-1.51215,50,162.93,-44.75,,,,,,,,,,
-1.53268,51,162.7,-44.78,,,,,,,,,,
-1.53326,52,162.48,-44.81,,,,,,,,,,
-1.52599,53,162.27,-44.85,,,,,,,,,,
-1.53328,54,162.05,-44.9,,,,,,,,,,
-1.52429,55,161.83,-44.96,,,,,,,,,,
-1.51942,56,161.62,-45.03,,,,,,,,,,
-1.5221,57,161.41,-45.11,,,,,,,,,,
-1.52228,58,161.2,-45.2,,,,,,,,,,
-1.51426,59,160.99,-45.3,,,,,,,,,,
-1.50887,60,160.78,-45.41,,,,,,,,,,
-1.49446,61,160.57,-45.53,,,,,,,,,,
-1.50437,62,160.36,-45.66,,,,,,,,,,
-1.51497,63,160.15,-45.8,,,,,,,,,,
-1.49492,64,159.94,-45.95,,,,,,,,,,
-1.50713,65,159.73,-46.11,,,,,,,,,,
-1.51034,66,159.52,-46.29,,,,,,,,,,
-1.50329,67,159.3,-46.47,,,,,,,,,,
-1.49719,68,159.08,-46.67,,,,,,,,,,
-1.3053,69,158.86,-46.87,,,,,,,,,,
-1.3145,70,158.64,-47.09,,,,,,,,,,
-1.29862,71,158.41,-47.32,,,,,,,,,,
-1.4936,72,158.18,-47.56,,,,,,,,,,
-1.30689,73,157.95,-47.81,,,,,,,,,,
-1.30406,74,157.7,-48.07,,,,,,,,,,
-1.49436,75,157.46,-48.35,,,,,,,,,,
-1.49474,76,157.21,-48.63,,,,,,,,,,
-1.49949,77,156.95,-48.93,,,,,,,,,,
-1.493,78,156.68,-49.24,,,,,,,,,,
-1.30594,79,156.41,-49.56,,,,,,,,,,
-1.30852,80,156.13,-49.89,,,,,,,,,,
-1.49082,81,155.84,-50.23,,,,,,,,,,
-1.48814,82,155.54,-50.58,,,,,,,,,,
-1.48543,83,155.23,-50.94,,,,,,,,,,
-1.48581,84,154.91,-51.31,,,,,,,,,,
-1.3042,85,154.58,-51.7,,,,,,,,,,
-1.48132,86,154.24,-52.09,,,,,,,,,,
-1.3065,87,153.89,-52.49,,,,,,,,,,
-1.47637,88,153.53,-52.91,,,,,,,,,,
-1.3047,89,153.15,-53.33,,,,,,,,,,
-1.46447,90,152.76,-53.76,,,,,,,,,,
-1.31277,91,152.36,-54.2,,,,,,,,,,
-1.47056,92,151.94,-54.64,,,,,,,,,,
-1.31579,93,151.52,-55.09,,,,,,,,,,
-1.31751,94,151.07,-55.55,,,,,,,,,,
-1.31916,95,150.62,-56.02,,,,,,,,,,
-1.31188,96,150.15,-56.49,,,,,,,,,,
-1.33165,97,149.66,-56.96,,,,,,,,,,
-1.33563,98,149.16,-57.44,,,,,,,,,,
-1.34772,99,148.65,-57.91,,,,,,,,,,
-1.31715,100,148.12,-58.39,,,,,,,,,,
-1.32052,101,147.58,-58.87,,,,,,,,,,
-1.32089,102,147.03,-59.35,,,,,,,,,,
-1.32844,103,146.46,-59.82,,,,,,,,,,
-1.33647,104,145.87,-60.29,,,,,,,,,,
-1.34301,105,145.28,-60.75,,,,,,,,,,
-1.3464,106,144.67,-61.21,,,,,,,,,,
-1.35161,107,144.05,-61.66,,,,,,,,,,
-4.32681,108,143.42,-62.09,,,,,,,,,,
-1.35727,109,142.78,-62.52,,,,,,,,,,
-1.35631,110,142.12,-62.92,,,,,,,,,,
-1.35307,111,141.46,-63.32,,,,,,,,,,
-1.35251,112,140.79,-63.69,,,,,,,,,,
-1.34285,113,140.11,-64.05,,,,,,,,,,
-1.34097,114,139.42,-64.39,,,,,,,,,,
-1.34743,115,138.73,-64.7,,,,,,,,,,
-1.33986,116,138.03,-64.99,,,,,,,,,,
-1.34849,117,137.32,-65.25,,,,,,,,,,
-1.35125,118,136.62,-65.49,,,,,,,,,,
-1.33776,119,135.91,-65.7,,,,,,,,,,
-1.33285,120,135.19,-65.88,,,,,,,,,,
-1.62708,0,180,-48.34,,,,,,,,,,
-1.62962,1,179.46,-48,,,,,,,,,,
-1.62811,2,178.93,-47.66,,,,,,,,,,
-1.62107,3,178.41,-47.33,,,,,,,,,,
-1.61828,4,177.89,-47,,,,,,,,,,
-1.61066,5,177.37,-46.68,,,,,,,,,,
-1.61493,6,176.86,-46.37,,,,,,,,,,
-1.60167,7,176.36,-46.06,,,,,,,,,,
-1.59977,8,175.86,-45.76,,,,,,,,,,
-1.59214,9,175.36,-45.46,,,,,,,,,,
-1.59411,10,174.88,-45.17,,,,,,,,,,
-1.58946,11,174.39,-44.88,,,,,,,,,,
-1.58461,12,173.91,-44.61,,,,,,,,,,
-1.58394,13,173.44,-44.33,,,,,,,,,,
-1.58886,14,172.97,-44.07,,,,,,,,,,
-1.57867,15,172.51,-43.81,,,,,,,,,,
-1.57533,16,172.05,-43.55,,,,,,,,,,
-1.57519,17,171.6,-43.31,,,,,,,,,,
-1.57192,18,171.15,-43.07,,,,,,,,,,
-1.56684,19,170.7,-42.83,,,,,,,,,,
-1.5631,20,170.26,-42.61,,,,,,,,,,
-1.55957,21,169.83,-42.39,,,,,,,,,,
-1.55379,22,169.4,-42.17,,,,,,,,,,
-1.55562,23,168.97,-41.97,,,,,,,,,,
-1.56133,24,168.55,-41.77,,,,,,,,,,
-1.55149,25,168.13,-41.58,,,,,,,,,,
-1.55534,26,167.71,-41.39,,,,,,,,,,
-1.55084,27,167.3,-41.21,,,,,,,,,,
-1.54896,28,166.9,-41.04,,,,,,,,,,
-1.54949,29,166.49,-40.88,,,,,,,,,,
-1.54901,30,166.09,-40.72,,,,,,,,,,
-1.54653,31,165.7,-40.57,,,,,,,,,,
-1.53623,32,165.3,-40.43,,,,,,,,,,
-1.53958,33,164.91,-40.29,,,,,,,,,,
-1.5384,34,164.53,-40.16,,,,,,,,,,
-1.53361,35,164.14,-40.04,,,,,,,,,,
-1.53184,36,163.76,-39.93,,,,,,,,,,
-1.53736,37,163.38,-39.82,,,,,,,,,,
-1.52692,38,163.01,-39.73,,,,,,,,,,
-1.26076,39,162.63,-39.64,,,,,,,,,,
-1.53277,40,162.26,-39.55,,,,,,,,,,
-1.52388,41,161.89,-39.48,,,,,,,,,,
-1.50993,42,161.53,-39.41,,,,,,,,,,
-1.52199,43,161.16,-39.35,,,,,,,,,,
-1.52566,44,160.8,-39.3,,,,,,,,,,
-1.5146,45,160.44,-39.26,,,,,,,,,,
-1.51488,46,160.07,-39.22,,,,,,,,,,
-1.5208,47,159.71,-39.2,,,,,,,,,,
-1.52154,48,159.36,-39.18,,,,,,,,,,
-1.52378,49,159,-39.17,,,,,,,,,,
-1.31322,50,158.64,-39.17,,,,,,,,,,
-1.50987,51,158.28,-39.18,,,,,,,,,,
-1.50587,52,157.92,-39.19,,,,,,,,,,
-1.50943,53,157.57,-39.22,,,,,,,,,,
-1.51521,54,157.21,-39.25,,,,,,,,,,
-1.51001,55,156.85,-39.29,,,,,,,,,,
-1.51668,56,156.49,-39.34,,,,,,,,,,
-1.31067,57,156.13,-39.4,,,,,,,,,,
-1.31939,58,155.77,-39.47,,,,,,,,,,
-1.3101,59,155.41,-39.55,,,,,,,,,,
-1.32478,60,155.04,-39.64,,,,,,,,,,
-1.31453,61,154.67,-39.73,,,,,,,,,,
-1.32137,62,154.3,-39.84,,,,,,,,,,
-1.33171,63,153.93,-39.95,,,,,,,,,,
-1.31841,64,153.56,-40.08,,,,,,,,,,
-1.32011,65,153.18,-40.21,,,,,,,,,,
-1.32674,66,152.79,-40.36,,,,,,,,,,
-1.29307,67,152.41,-40.51,,,,,,,,,,
-1.32289,68,152.02,-40.68,,,,,,,,,,
-1.32073,69,151.62,-40.85,,,,,,,,,,
-1.31738,70,151.22,-41.03,,,,,,,,,,
-1.31834,71,150.82,-41.23,,,,,,,,,,
-1.31058,72,150.41,-41.43,,,,,,,,,,
-1.30939,73,149.99,-41.64,,,,,,,,,,
-1.30958,74,149.57,-41.86,,,,,,,,,,
-1.31162,75,149.14,-42.1,,,,,,,,,,
-1.30421,76,148.7,-42.34,,,,,,,,,,
-1.31783,77,148.26,-42.59,,,,,,,,,,
-1.3214,78,147.81,-42.85,,,,,,,,,,
-1.32127,79,147.35,-43.12,,,,,,,,,,
-1.32561,80,146.88,-43.4,,,,,,,,,,
-1.33331,81,146.4,-43.69,,,,,,,,,,
-1.34737,82,145.92,-43.99,,,,,,,,,,
-1.34728,83,145.42,-44.29,,,,,,,,,,
-1.35075,84,144.92,-44.61,,,,,,,,,,
-1.35418,85,144.41,-44.93,,,,,,,,,,
-1.36356,86,143.88,-45.26,,,,,,,,,,
-1.36535,87,143.35,-45.6,,,,,,,,,,
-1.36956,88,142.8,-45.94,,,,,,,,,,
-1.38258,89,142.25,-46.29,,,,,,,,,,
-1.38631,90,141.68,-46.65,,,,,,,,,,
-1.38476,91,141.1,-47.01,,,,,,,,,,
-1.39272,92,140.51,-47.38,,,,,,,,,,
-1.39319,93,139.91,-47.75,,,,,,,,,,
-1.39351,94,139.3,-48.12,,,,,,,,,,
-1.40112,95,138.68,-48.5,,,,,,,,,,
-1.40536,96,138.04,-48.87,,,,,,,,,,
-1.4827,97,137.4,-49.25,,,,,,,,,,
-1.40472,98,136.74,-49.63,,,,,,,,,,
-1.4127,99,136.08,-50.01,,,,,,,,,,
-1.4066,100,135.4,-50.38,,,,,,,,,,
-1.30297,101,134.71,-50.75,,,,,,,,,,
-1.4099,102,134.02,-51.11,,,,,,,,,,
-1.42161,103,133.31,-51.47,,,,,,,,,,
-1.41218,104,132.6,-51.83,,,,,,,,,,
-1.41675,105,131.87,-52.17,,,,,,,,,,
-1.41944,106,131.14,-52.51,,,,,,,,,,
-1.42595,107,130.41,-52.83,,,,,,,,,,
-1.42587,108,129.66,-53.14,,,,,,,,,,
-1.43497,109,128.91,-53.44,,,,,,,,,,
-1.44383,110,128.16,-53.73,,,,,,,,,,
-1.4477,111,127.4,-54,,,,,,,,,,
-1.45798,112,126.64,-54.25,,,,,,,,,,
-1.46292,113,125.87,-54.49,,,,,,,,,,
-1.46823,114,125.11,-54.71,,,,,,,,,,
-1.47391,115,124.34,-54.91,,,,,,,,,,
-1.47877,116,123.57,-55.09,,,,,,,,,,
-1.48069,117,122.8,-55.25,,,,,,,,,,
-1.46746,118,122.04,-55.39,,,,,,,,,,
-1.46343,119,121.28,-55.52,,,,,,,,,,
-1.45346,120,120.52,-55.62,,,,,,,,,,
-1.63159,0,180,-89.95,,,,,,,,,,
-1.63111,1,179.5,-89.45,,,,,,,,,,
-1.62831,2,179,-88.95,,,,,,,,,,
-1.61388,3,178.5,-88.45,,,,,,,,,,
-1.62001,4,178,-87.95,,,,,,,,,,
-1.61299,5,177.5,-87.45,,,,,,,,,,
-1.61415,6,177,-86.95,,,,,,,,,,
-1.6131,7,176.5,-86.46,,,,,,,,,,
-1.60588,8,176.01,-85.96,,,,,,,,,,
-1.60638,9,175.52,-85.47,,,,,,,,,,
-1.60411,10,175.03,-84.98,,,,,,,,,,
