-0.86833,44,162.55,-42.01
-0.86805,45,162.25,-41.97
-0.83868,46,161.95,-41.95
-0.84611,47,161.65,-41.92
-0.85209,48,161.35,-41.91
-0.85412,49,161.06,-41.91
-0.85351,50,160.76,-41.92
-0.85703,51,160.47,-41.93
-0.8551,52,160.18,-41.96
-0.85314,53,159.89,-41.99
-0.85348,54,159.6,-42.03
-0.85114,55,159.31,-42.08
-0.85022,56,159.03,-42.15
-0.84947,57,158.74,-42.22
-0.84787,58,158.45,-42.3
-0.84647,59,158.16,-42.39
-0.84517,60,157.87,-42.49
-0.845,61,157.58,-42.6
-0.84196,62,157.29,-42.72
-0.84007,63,157,-42.85
-0.83719,64,156.7,-42.99
-0.83495,65,156.41,-43.14
-0.83263,66,156.1,-43.3
-0.83182,67,155.8,-43.47
-0.8289,68,155.5,-43.65
-0.82671,69,155.18,-43.84
-0.82849,70,154.87,-44.05
-0.84517,71,154.55,-44.26
-0.82428,72,154.23,-44.48
-0.82258,73,153.9,-44.72
-0.81862,74,153.56,-44.96
-0.81553,75,153.22,-45.22
-0.81338,76,152.88,-45.49
-0.81237,77,152.52,-45.76
-0.80995,78,152.16,-46.05
-0.8067,79,151.79,-46.35
-0.80473,80,151.42,-46.65
-0.80214,81,151.03,-46.97
-0.80256,82,150.63,-47.3
-0.80182,83,150.23,-47.64
-0.80252,84,149.82,-47.98
-0.80365,85,149.39,-48.34
-0.80535,86,148.96,-48.71
-0.80546,87,148.51,-49.08
-0.80679,88,148.06,-49.46
-0.81053,89,147.59,-49.85
-0.81381,90,147.11,-50.25
-0.81841,91,146.62,-50.65
-0.82033,92,146.12,-51.06
-0.82741,93,145.6,-51.47
-0.83221,94,145.07,-51.89
-0.83493,95,144.53,-52.31
-0.83918,96,143.98,-52.74
-0.84403,97,143.41,-53.17
-0.8498,98,142.83,-53.6
-0.85634,99,142.24,-54.02
-0.86403,100,141.64,-54.45
-0.86847,101,141.03,-54.88
-0.86919,102,140.4,-55.3
-0.87016,103,139.76,-55.71
-0.87251,104,139.11,-56.12
-0.87365,105,138.45,-56.53
-0.86175,106,137.78,-56.92
-0.92967,107,137.11,-57.3
-0.99416,108,136.42,-57.67
-1.0285,109,135.72,-58.03
-1.05875,110,135.02,-58.37
-1.04588,111,134.31,-58.7
-1.02358,112,133.59,-59.01
-1.00499,113,132.87,-59.3
-0.98209,114,132.14,-59.57
-0.95911,115,131.41,-59.82
-0.8855,116,130.67,-60.05
-0.73978,117,129.94,-60.25
-0.73108,118,129.2,-60.43
-0.71325,119,128.46,-60.59
-0.69221,120,127.73,-60.72
-1.02031,0,180,-48.88
-1.0072,1,179.47,-48.54
-0.99513,2,178.94,-48.2
-0.98803,3,178.42,-47.86
-0.98403,4,177.9,-47.53
-0.9787,5,177.39,-47.21
-0.97332,6,176.89,-46.9
-0.96753,7,176.39,-46.58
-0.96196,8,175.89,-46.28
-0.95807,9,175.41,-45.98
-0.95568,10,174.92,-45.69
-0.94732,11,174.44,-45.4
-0.94231,12,173.97,-45.12
-0.93727,13,173.5,-44.85
-0.93248,14,173.04,-44.58
-0.92892,15,172.58,-44.32
-0.92224,16,172.13,-44.06
-0.91457,17,171.68,-43.82
-0.91339,18,171.24,-43.58
-0.91031,19,170.8,-43.34
-0.9092,20,170.37,-43.11
-0.90634,21,169.94,-42.89
-0.90668,22,169.51,-42.68
-0.90282,23,169.09,-42.47
-0.90354,24,168.68,-42.27
-0.89985,25,168.27,-42.08
-0.89949,26,167.86,-41.89
-0.89634,27,167.45,-41.71
-0.89598,28,167.06,-41.54
-0.89327,29,166.66,-41.38
-0.88942,30,166.27,-41.22
-0.89081,31,165.88,-41.07
-0.88783,32,165.49,-40.92
-0.88079,33,165.11,-40.79
-0.88083,34,164.73,-40.66
-0.88023,35,164.36,-40.54
-0.87859,36,163.99,-40.43
-0.87429,37,163.62,-40.32
-0.87176,38,163.25,-40.22
-0.87057,39,162.89,-40.13
-0.86929,40,162.52,-40.05
-0.83065,41,162.16,-39.98
-0.84369,42,161.81,-39.91
-0.85002,43,161.45,-39.85
-0.85223,44,161.1,-39.8
-0.85504,45,160.75,-39.76
-0.85552,46,160.4,-39.73
-0.85305,47,160.05,-39.7
-0.85371,48,159.7,-39.68
-0.85197,49,159.35,-39.67
-0.85154,50,159.01,-39.67
-0.84924,51,158.66,-39.68
-0.84891,52,158.31,-39.7
-0.84714,53,157.97,-39.72
-0.84446,54,157.62,-39.76
-0.84087,55,157.28,-39.8
-0.83934,56,156.93,-39.86
-0.83917,57,156.58,-39.92
-0.83723,58,156.23,-39.99
-0.83462,59,155.88,-40.07
-0.83247,60,155.53,-40.16
-0.82938,61,155.18,-40.26
-0.8264,62,154.82,-40.36
-0.82805,63,154.47,-40.48
-0.82301,64,154.1,-40.61
-0.82248,65,153.74,-40.75
-0.81788,66,153.37,-40.89
-0.81499,67,153,-41.05
-0.81201,68,152.63,-41.22
-0.80811,69,152.25,-41.39
-0.80579,70,151.86,-41.58
-0.80295,71,151.47,-41.78
-0.80027,72,151.08,-41.98
-0.79493,73,150.68,-42.2
-0.79269,74,150.27,-42.43
-0.78947,75,149.86,-42.66
-0.78702,76,149.44,-42.91
-0.78481,77,149.01,-43.17
-0.78305,78,148.58,-43.43
-0.78266,79,148.13,-43.71
-0.78173,80,147.68,-43.99
-0.7817,81,147.22,-44.28
-0.7832,82,146.76,-44.59
-0.78473,83,146.28,-44.9
-0.78767,84,145.79,-45.22
-0.79183,85,145.29,-45.55
-0.79479,86,144.79,-45.88
-0.7966,87,144.27,-46.23
-0.79968,88,143.74,-46.58
-0.80785,89,143.2,-46.94
-0.81414,90,142.65,-47.3
-0.82097,91,142.09,-47.67
-0.82961,92,141.52,-48.04
-0.83575,93,140.93,-48.42
-0.83941,94,140.34,-48.8
-0.84299,95,139.73,-49.19
-0.84914,96,139.11,-49.57
-0.85292,97,138.49,-49.96
-0.85837,98,137.84,-50.34
-0.86093,99,137.19,-50.73
-0.86284,100,136.53,-51.11
-0.86378,101,135.86,-51.49
-0.86341,102,135.18,-51.87
-0.86322,103,134.49,-52.24
-0.8652,104,133.78,-52.6
-0.86853,105,133.07,-52.95
-0.86771,106,132.36,-53.3
-0.8656,107,131.63,-53.63
-0.83833,108,130.9,-53.96
-0.81613,109,130.16,-54.27
-0.17443,110,129.42,-54.56
-0.81106,111,128.67,-54.84
-0.83017,112,127.91,-55.11
-0.81663,113,127.16,-55.35
-0.80308,114,126.4,-55.58
-0.79232,115,125.64,-55.79
-0.76735,116,124.88,-55.98
-0.79898,117,124.12,-56.15
-0.84393,118,123.36,-56.3
-0.87656,119,122.61,-56.43
-0.89515,120,121.86,-56.54
-1.01707,0,180,-89.87
-1.03539,1,179.5,-89.61
-1.04967,2,179,-89.11
-1.07064,3,178.5,-88.61
-1.079,4,178,-88.11
-1.0804,5,177.5,-87.61
-1.07203,6,177,-87.12
-1.05907,7,176.5,-86.62
-1.04363,8,176.01,-86.13
-1.02945,9,175.52,-85.63
-1.0188,10,175.03,-85.14
-1.00722,11,174.54,-84.65
-0.999,12,174.05,-84.17
-0.99294,13,173.57,-83.68
-0.98618,14,173.08,-83.2
-0.97781,15,172.61,-82.72
-0.97524,16,172.13,-82.25
-0.81441,17,171.66,-81.78
-0.96495,18,171.19,-81.31
-0.96397,19,170.73,-80.84
-0.95726,20,170.27,-80.38
-0.95589,21,169.81,-79.93
-0.95194,22,169.36,-79.48
-0.94848,23,168.91,-79.03
-0.9457,24,168.47,-78.59
-0.94312,25,168.03,-78.15
-0.93819,26,167.6,-77.72
-0.93572,27,167.17,-77.29
-0.93378,28,166.75,-76.87
-0.93123,29,166.33,-76.45
-0.93041,30,165.92,-76.04
-0.92745,31,165.51,-75.63
-0.92703,32,165.11,-75.23
-0.92281,33,164.72,-74.83
-0.92088,34,164.33,-74.44
-1.02136,35,163.95,-74.06
-1.0122,36,163.57,-73.68
-0.91559,37,163.2,-73.31
-0.91589,38,162.83,-72.95
-0.91258,39,162.47,-72.59
-0.90838,40,162.12,-72.24
-0.90886,41,161.78,-71.89
-0.90578,42,161.44,-71.55
-0.90504,43,161.1,-71.22
-0.90311,44,160.78,-70.89
-0.90209,45,160.46,-70.58
-0.90009,46,160.15,-70.26
-0.89783,47,159.84,-69.96
-0.8981,48,159.54,-69.66
-0.89404,49,159.25,-69.37
-0.89423,50,158.96,-69.08
-0.89354,51,158.69,-68.8
-0.89254,52,158.41,-68.53
-0.88705,53,158.15,-68.27
-0.8529,54,157.89,-68.01
-0.86192,55,157.64,-67.76
-0.87237,56,157.4,-67.51
-0.87873,57,157.16,-67.28
-0.88382,58,156.93,-67.05
-0.88576,59,156.71,-66.82
-0.89027,60,156.49,-66.61
-0.8922,61,156.28,-66.4
-0.89581,62,156.08,-66.2
-0.89331,63,155.89,-66
-0.89478,64,155.7,-65.82
-0.8946,65,155.52,-65.64
-0.89507,66,155.35,-65.46
-0.89414,67,155.18,-65.3
-0.89497,68,155.02,-65.14
-0.89471,69,154.87,-64.98
-0.89313,70,154.72,-64.84
-0.89444,71,154.58,-64.7
-0.894,72,154.45,-64.57
-0.89353,73,154.33,-64.45
-0.89419,74,154.21,-64.33
-0.89274,75,154.1,-64.22
-0.892,76,154,-64.12
-0.89177,77,153.9,-64.02
-0.89177,78,153.81,-63.93
-0.892,79,153.73,-63.85
-0.89347,80,153.66,-63.77
-0.89215,81,153.59,-63.71
-0.89291,82,153.53,-63.64
-0.89043,83,153.47,-63.59
-0.89249,84,153.43,-63.54
-0.89282,85,153.39,-63.5
-0.8932,86,153.35,-63.47
-0.89244,87,153.33,-63.44
-0.89297,88,153.31,-63.43
-0.89242,89,153.3,-63.41
-0.89433,90,153.29,-63.41
-0.8905,91,153.29,-63.41
-0.89238,92,153.3,-63.42
-0.89154,93,153.32,-63.43
-0.89135,94,153.34,-63.46
-0.89289,95,153.37,-63.49
-0.89456,96,153.41,-63.52
-0.89333,97,153.45,-63.57
-0.89236,98,153.5,-63.62
-0.89243,99,153.56,-63.68
-0.89297,100,153.62,-63.74
-0.89349,101,153.7,-63.81
-0.89405,102,153.78,-63.89
-0.89231,103,153.86,-63.98
-0.89236,104,153.95,-64.07
-0.89392,105,154.05,-64.17
-0.89353,106,154.16,-64.28
-0.89417,107,154.27,-64.39
-0.89651,108,154.39,-64.51
-0.89491,109,154.52,-64.64
-0.8932,110,154.66,-64.77
-0.89534,111,154.8,-64.92
-0.89377,112,154.95,-65.07
-0.8951,113,155.1,-65.22
-0.89486,114,155.27,-65.38
-0.89561,115,155.44,-65.55
-0.89603,116,155.62,-65.73
-0.89283,117,155.8,-65.92
-0.89384,118,155.99,-66.11
-0.89227,119,156.19,-66.31
-0.89184,120,156.39,-66.51
-1.02008,0,180,-47.64
-1.00903,1,179.46,-47.3
-0.99822,2,178.92,-46.96
-0.98538,3,178.38,-46.63
-0.98281,4,177.85,-46.31
-0.97691,5,177.33,-45.99
-0.97235,6,176.81,-45.68
-0.96658,7,176.3,-45.37
-0.95566,8,175.79,-45.07
-0.9553,9,175.29,-44.77
-0.94797,10,174.79,-44.48
-0.94433,11,174.3,-44.2
-0.93881,12,173.81,-43.92
